id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1097661942783453913,Eclectic Loft Retreat in Fortitude Valley,5905301,Dean,,Fortitude Valley,-27.459066,153.035352,Entire home/apt,139,1,121,2025-10-27,5.84,11,149,69,
1097687683190994706,"Private room, Brisbane CBD - Spire",160423607,Liss,,Brisbane City,-27.46364,153.03,Private room,,1,5,2024-08-11,0.24,1,0,0,
1098901648184844839,Luxury 4 bedroom house in Hendra,64470165,Lisa,,Hendra,-27.42179,153.06887,Entire home/apt,1336,3,1,2024-09-22,0.07,1,251,0,
1099680364042498612,Luxurious Penthouse River Views,110044208,Kathleen A,,Kangaroo Point,-27.4751255,153.0380299,Entire home/apt,590,2,13,2025-10-13,0.98,1,245,12,
1100381163818003273,"Walk to Mall, Bus at Doorstep!",182202718,Wing Yan,,Chermside,-27.38399,153.0249,Private room,67,1,0,,,1,269,0,
1101106238939624471,"Central 2BR APT for 6PPL, w/ free parking@SouthBNE",97177917,Olivia,,South Brisbane,-27.47851,153.01915,Entire home/apt,353,2,73,2025-11-02,3.64,135,109,45,
1101215617857532152,Peaceful place to live,563831690,Sagar,,Zillmere,-27.35731,153.03664,Entire home/apt,320,1,0,,,2,365,0,
1101592859894053358,"Prime City Residence with Pool, Gym and Parking",279001183,MadeComfy,,Brisbane City,-27.4645134,153.0287465,Entire home/apt,163,3,26,2025-10-05,1.29,68,83,16,
1101631085830412699,"Apartment with 
 car parking. South Bank & city",240753079,Alex,,South Brisbane,-27.47132,153.01547,Entire home/apt,186,1,12,2025-10-17,0.58,5,15,5,
1101833137451792474,House in Kangaroo Point,262174934,Sabrina,,Kangaroo Point,-27.47591,153.03723,Entire home/apt,172,60,0,,,2,62,0,
1102509113012131445,Brisbane Riverside Retreat,16037565,Kate,,Brisbane City,-27.4669323,153.0164563,Entire home/apt,231,1,15,2025-08-24,0.73,1,153,7,
1102546665756582861,"City View Apt w/ Infinity Pool, Huge Gym & Parking",78924442,Lee,,Fortitude Valley,-27.45773,153.03228,Entire home/apt,180,1,83,2025-10-23,4.06,291,296,57,
1103199399223026877,Private room with river view,564885882,Anna,,Hamilton (Qld),-27.44018,153.06998,Private room,117,1,78,2025-10-28,3.79,2,58,47,
1103294247426430421,CASSA ONE - Balcony River-View 2B Apt BNE CBD,464306667,Yu-Chun,,Brisbane City,-27.470414,153.0219769,Entire home/apt,256,2,13,2025-09-04,0.67,36,30,4,
1103294684292102958,Entire New Apartment| Great spot | Easy acess City,13042276,Fernando,,Salisbury - Nathan,-27.55683,153.03428,Entire home/apt,107,2,90,2025-11-01,4.38,1,288,51,
1103345716187009804,Brand new house budget room near Train station,474103266,Gina,,Sunnybank,-27.58037,153.05368,Private room,80,7,33,2025-10-26,1.61,7,270,10,
1103373901133332745,Modern Studio in Wilston,564915692,Rosie,,Wilston,-27.43627,153.01589,Entire home/apt,126,3,63,2025-11-04,3.14,1,191,38,
1103429398795870609,Studio with own entrance and easy check-in,482652802,Olga,,Kelvin Grove - Herston,-27.44509,153.00468,Entire home/apt,73,1,7,2025-05-15,0.34,1,12,5,
1103806905504458582,South Bank & city. Nice apartment,240753079,Alex,,South Brisbane,-27.47184,153.01764,Entire home/apt,,1,10,2025-02-06,0.50,5,0,2,
1103995699499370974,"Convenient & Comfy! ~ 2Bed, 2Bath, 2Car, Balcony",3384506,Andy,,Indooroopilly,-27.5015,152.97294,Entire home/apt,323,7,33,2025-10-17,1.70,132,53,21,
1104840902900278540,Picturesque Cottage,565272044,Bj,,Newmarket,-27.43084,153.00709,Entire home/apt,178,1,47,2025-10-29,2.37,1,98,31,
1104943545259159812,Spacious Family Haven in Hawthorne- Modern & Cozy!,35727140,Caron,,Hawthorne,-27.47079,153.0623,Entire home/apt,,4,3,2025-01-05,0.16,1,0,2,
1105268881414803686,Quaint 1BR 1BA Apt w Balcony & Parking Near CBD M4,166518895,Alice,,South Brisbane,-27.47709,153.01705,Entire home/apt,169,1,51,2025-11-10,2.63,43,73,36,
1105305069011337368,Oasis Retreat Level 27 in Casino Towers,74770252,Stacey And Billy,,Brisbane City,-27.4719022,153.0249499,Entire home/apt,556,1,26,2025-10-23,1.30,4,162,17,
1105408930214506842,Brisbane Central Room,297799991,Muyun,,Spring Hill,-27.4631,153.02364,Private room,104,4,40,2025-10-18,2.03,1,17,27,
1105415635521256978,2024 Brand-new 5BR Comfort House in SunnybankHills,97177917,Olivia,,Sunnybank Hills,-27.59483,153.04615,Entire home/apt,299,2,61,2025-11-02,3.13,135,145,33,
1105450008462152685,Unique&Modern 4BR House for Your Getaway @Stretton,97177917,Olivia,,Calamvale - Stretton,-27.61777,153.06098,Entire home/apt,,2,24,2025-10-27,1.22,135,137,17,
1105486727143134179,Stylish 2BR House for a Memorable Stay @Stretton,97177917,Olivia,,Calamvale - Stretton,-27.61617,153.06292,Entire home/apt,179,2,49,2025-10-30,2.40,135,149,34,
1105681456164091864,1 Bdr Apt w/ AC | Covered Parking | 416F1,525145710,Smart-Suites,,Rocklea - Acacia Ridge,-27.5548246,153.0154404,Entire home/apt,230,1,6,2025-08-10,0.30,105,350,3,
1105681535863197488,1 Bdr Apt w/ AC & Kitchen | Parking | 214AF1,525145710,Smart-Suites,,Rocklea - Acacia Ridge,-27.5549607,153.0154132,Entire home/apt,230,1,22,2025-08-03,1.16,105,362,8,
1106201232932528853,Stylish 6BR Family-friendly House @ Stretton,97177917,Olivia,,Calamvale - Stretton,-27.6162,153.06283,Entire home/apt,490,2,4,2025-09-04,0.29,135,137,2,
1106211871977690733,Tropical Villa,95632934,Ash,,Bulimba,-27.45273,153.05917,Entire home/apt,,2,11,2025-04-19,0.55,1,0,3,
1106219785428189785,2km from CBD!,446225733,Céline,,Woolloongabba,-27.500215692863875,153.03874027023818,Private room,,2,2,2024-12-11,0.17,2,0,2,
1106826347912985549,Quiet New Farm Hideaway | Walk to everything,477812675,James,,New Farm,-27.46742,153.0446,Entire home/apt,134,2,38,2025-11-06,1.94,9,250,30,
1106827614226509549,1 Bedroom Apartment in Newstead - Q Stay,14898877,Danny,,Newstead - Bowen Hills,-27.4512794,153.0462632,Entire home/apt,169,3,16,2025-09-28,0.81,4,233,8,
1106841525942517950,Stylish New Farm Studio Near Cafes & River,477812675,James,,New Farm,-27.46855,153.04455,Entire home/apt,143,2,38,2025-10-26,1.90,9,228,26,
1106856669112921219,Superior One Bedroom Apartment,565796606,Expandnet Leisure Pty,,Brisbane City,-27.46666,153.01919,Entire home/apt,326,1,0,,,3,340,0,
1106862110600377060,Deluxe One Bedroom Apartment,565796606,Expandnet Leisure Pty,,Brisbane City,-27.46589,153.0183,Entire home/apt,436,1,0,,,3,354,0,
1106894426844812302,Modern Elegance: Spacious 5BR Retreat in Rochedale,492088766,Olivia,,Rochedale - Burbank,-27.57724,153.12387,Entire home/apt,299,3,40,2025-10-28,2.21,28,152,24,
1107116958098402685,1 Bdr Apt w/ AC | Covered Parking | 531AF1,525145710,Smart-Suites,,Rocklea - Acacia Ridge,-27.5541946,153.0163522,Entire home/apt,258,1,6,2024-12-16,0.30,105,362,2,
1107193189863523130,Brisbane Harry Potter Themed Apartment,523649633,Andrea,,Windsor,-27.42989,153.03231,Entire home/apt,257,1,12,2025-09-14,0.59,1,194,6,
1107408001864603597,Standard One Bedroom Apartment,565796606,Expandnet Leisure Pty,,Brisbane City,-27.46807,153.0191,Entire home/apt,,1,4,2024-10-15,0.22,3,0,0,
1107589862803489263,"brand new house,central location, great value",474103266,Gina,,Sunnybank,-27.57918,153.05363,Private room,,1,14,2025-07-12,0.69,7,268,7,
1107772507160166920,City View Apt in Brisbane CBD w Car Park,540724156,Daniel,,Fortitude Valley,-27.4569818,153.0318821,Entire home/apt,,1,25,2025-01-05,1.28,1,0,4,
1108204308598428428,3 Bdr Apt! Full Kitchen! Covered Parking! 6AS3,525145710,Smart-Suites,,Rocklea - Acacia Ridge,-27.5841223,153.0240939,Entire home/apt,350,1,15,2025-05-05,0.74,105,350,7,
1108220528191575922,Bright Apartment in Trendy New Farm,298933839,India,,New Farm,-27.46571,153.04186,Entire home/apt,214,4,39,2025-10-14,2.05,1,285,27,
1108226973304967032,Rustic Sunflower 2,114639797,Rachanee,,Karana Downs,-27.54221,152.80333,Private room,86,1,11,2025-01-19,0.55,4,322,1,
1108235048191013267,2 Bdr Apt! Full Kitchen! Covered Parking! 6AS2,525145710,Smart-Suites,,Rocklea - Acacia Ridge,-27.5841223,153.0240939,Entire home/apt,318,1,3,2024-11-21,0.16,105,350,1,
1108422526642691192,1 Bdr Apt w/ AC & Kitchen | Parking | 214F1,525145710,Smart-Suites,,Rocklea - Acacia Ridge,-27.5548973,153.0154263,Entire home/apt,230,1,2,2025-07-28,0.11,105,363,1,
1108423396273753216,1 Bdr Apt! Full Kitchen! Covered Parking! 6AS1,525145710,Smart-Suites,,Rocklea - Acacia Ridge,-27.5841223,153.0240939,Entire home/apt,210,1,12,2025-04-29,0.67,105,350,4,
1108826286291302583,Nooky Studio - close to Airport (Free Parking),33050929,Lisa,,Boondall,-27.35319,153.05729,Entire home/apt,146,1,51,2025-10-24,2.52,9,245,33,
1108878335869604418,A new and Renovated En-suite (swimming pool) !,566245296,Zhihui,,Sunnybank Hills,-27.5953,153.04976,Private room,,1,1,2024-04-04,0.05,1,0,0,
1108980284169028734,Large Family Pool Home in Taringa|Pets|6km to CBD,93271399,Ryan & Eniko,,Taringa,-27.4945779,152.989222,Entire home/apt,513,7,10,2025-10-05,0.52,15,250,6,
1109063743415747622,Cozy room close to Brisbane.,566281258,Maitane,,Greenslopes,-27.51038290319064,153.04415704588723,Private room,171,1,0,,,1,269,0,
1109079849551551870,Superb Location w Free Parking & Resort Facilities,565381556,Edgar Andres,,Fortitude Valley,-27.45338,153.03884,Entire home/apt,162,1,166,2025-11-06,8.18,1,39,96,
